case_id,year,year,month,day,hour,minute,county,county_name,city,city_name,latitude,longitude,fatalities,route_type,roadway,functional_system,first_harmful_event,lighting,weather
470878,2016,2016,11,12,10,19,45,DYER (45),0,NOT APPLICABLE,36.05913056,-89.28611944,1,County Road,CR-SCOTT RD,Minor Collector,Mail Box,Daylight,Clear
470879,2016,2016,11,11,13,47,35,CUMBERLAND (35),540,CROSSVILLE,35.98133056,-85.01103056,3,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Daylight,Clear
470880,2016,2016,12,1,10,3,155,SEVIER (155),0,NOT APPLICABLE,35.87071944,-83.75706944,1,U.S. Highway,US-411/441 SR-35 CHAPMAN HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470881,2016,2016,12,3,23,35,147,ROBERTSON (147),0,NOT APPLICABLE,36.42023056,-87.05476944,1,Interstate,I-24,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
470882,2016,2016,11,21,15,24,65,HAMILTON (65),400,CHATTANOOGA,35.02426944,-85.23461111,6,Local Street - Municipality,TALLEY RD,Major Collector,Embankment,Daylight,Clear
470883,2016,2016,8,30,7,9,109,MCNAIRY (109),0,NOT APPLICABLE,35.00521111,-88.46116944,1,State Highway,SR-22,Minor Arterial,Tree (Standing Only),Daylight,Clear
470884,2016,2016,9,17,8,25,125,MONTGOMERY (125),0,NOT APPLICABLE,36.58215,-87.44221111,1,State Highway,SR-374 PURPLE HEART PKWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470885,2016,2016,10,23,99,99,53,GIBSON (53),0,NOT APPLICABLE,36.07453889,-88.87928889,1,County Road,CR-OLD TRENTON DRESDEN RD,Major Collector,Culvert,Dark - Not Lighted,Clear
470886,2016,2016,10,27,15,58,163,SULLIVAN (163),1953,PINEY FLATS,36.44231389,-82.33575,1,Local Street - Municipality,WEAVER BRANCH RD,Minor Collector,Rollover/Overturn,Daylight,Clear
470887,2016,2016,11,30,23,50,25,CLAIBORNE (25),1065,HARROGATE,36.5463,-83.63748889,1,U.S. Highway,US-25E SR-32 CUMBERLAND GAP PK,Principal Arterial - Other,Culvert,Dark - Not Lighted,Cloudy
470888,2016,2016,12,10,1,20,31,COFFEE (31),0,NOT APPLICABLE,35.59111111,-86.23843889,1,Interstate,I-24,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470889,2016,2016,12,7,19,24,175,VAN BUREN (175),2320,SPENCER,35.76993056,-85.46373056,1,State Highway,SR-111,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470890,2016,2016,11,26,21,25,141,PUTNAM (141),0,NOT APPLICABLE,36.20603889,-85.5119,1,State Highway,SR-135 DODSON BRANCH RD,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470891,2016,2016,11,27,16,27,37,DAVIDSON (37),1760,NASHVILLE,36.26736111,-86.66661944,1,State Highway,SR-45 ROBINSON RD,Principal Arterial - Other,Rollover/Overturn,Dusk,Clear
470892,2016,2016,11,28,13,59,111,MACON (111),0,NOT APPLICABLE,36.47221944,-86.115,1,County Road,CR-NEW HARMONY RD,Minor Collector,Tree (Standing Only),Daylight,Rain
470893,2016,2016,11,29,7,35,157,SHELBY (157),1620,MEMPHIS,35.136925,-90.04636111,1,U.S. Highway,US-64/70 SR-1 DANNY THOMAS BLV,Principal Arterial - Other,Curb,Daylight,Clear
470894,2016,2016,11,24,18,25,189,WILSON (189),0,NOT APPLICABLE,36.17746944,-86.14291944,2,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470895,2016,2016,11,23,22,30,17,CARROLL (17),0,NOT APPLICABLE,35.95863056,-88.462,1,U.S. Highway,US-70 SR-1,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
470896,2016,2016,11,17,13,55,43,DICKSON (43),0,NOT APPLICABLE,36.24051111,-87.34548056,1,State Highway,SR-48,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470897,2016,2016,12,11,13,40,115,MARION (115),1272,KIMBALL,35.04431111,-85.69968889,1,Interstate,I-24 US-64,Interstate,Motor Vehicle In-Transport,Daylight,Clear
470898,2016,2016,10,20,20,56,157,SHELBY (157),1620,MEMPHIS,35.12700278,-89.76402778,1,Interstate,I-40,Interstate,Fell/Jumped from Vehicle,Dark - Lighted,Clear
470899,2016,2016,12,10,13,45,143,RHEA (143),0,NOT APPLICABLE,35.55196944,-85.08043056,1,State Highway,SR-30 DAYTON MTN HWY,Minor Arterial,Culvert,Daylight,Clear
470900,2016,2016,12,14,22,15,85,HUMPHREYS (85),0,NOT APPLICABLE,35.96613056,-87.66798056,1,County Road,CR-933 BOLD SPRINGS RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470901,2016,2016,12,12,99,99,23,CHESTER (23),0,NOT APPLICABLE,35.448,-88.59766944,1,County Road,CR-TALLEY STORE RD,Local,Tree (Standing Only),Daylight,Clear
470902,2016,2016,12,19,6,32,71,HARDIN (71),0,NOT APPLICABLE,35.28841111,-88.29948056,1,County Road,CR-COFFEE LANDING RD,Minor Collector,Curb,Daylight,Cloudy
470903,2016,2016,11,26,15,40,65,HAMILTON (65),400,CHATTANOOGA,35.00088889,-85.29831111,1,Local Street - Municipality,E 37TH ST,Minor Collector,Utility Pole/Light Support,Daylight,Clear
470904,2016,2016,12,7,10,20,11,BRADLEY (11),0,NOT APPLICABLE,35.0877,-84.86668056,1,County Road,CR-HBUNT RD,Local,Embankment,Daylight,Clear
470905,2016,2016,12,18,11,30,157,SHELBY (157),1620,MEMPHIS,35.15485556,-89.79415833,1,State Highway,SR-177 GERMANTOWN RD,Principal Arterial - Other,Curb,Daylight,Clear
470906,2016,2016,12,5,5,45,31,COFFEE (31),0,NOT APPLICABLE,35.50718889,-86.14091944,1,County Road,CR-BLANTON CHAPEL RD,Minor Arterial,Pedestrian,Dark - Not Lighted,Rain
470907,2016,2016,12,4,14,50,155,SEVIER (155),0,NOT APPLICABLE,35.91541111,-83.74316944,1,County Road,CR-PORTERFIELD GAP RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Rain
470908,2016,2016,12,16,22,21,157,SHELBY (157),1620,MEMPHIS,35.17928333,-89.99321667,1,Local Street - Municipality,N MCLEAN BLVD,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Rain
470909,2016,2016,12,2,20,58,157,SHELBY (157),1620,MEMPHIS,35.03534722,-90.07316111,1,U.S. Highway,US-61 SR-14 S THIRD ST,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470910,2016,2016,12,3,17,23,157,SHELBY (157),1620,MEMPHIS,35.178025,-89.97525556,1,Local Street - Municipality,N HOLLYWOOD ST,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Rain
470911,2016,2016,8,6,20,29,149,RUTHERFORD (149),1750,MURFREESBORO,35.84188889,-86.39128056,1,U.S. Highway,US-41/70S SR-1/99 SE BROAD ST,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
470912,2016,2016,12,4,20,30,3,BEDFORD (3),0,NOT APPLICABLE,35.58835,-86.44021944,1,U.S. Highway,US-231 SR-10,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
470913,2016,2016,11,26,3,58,61,GRUNDY (61),1033,GRUETLI,35.37365,-85.68828889,1,State Highway,SR-108,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470915,2016,2016,11,21,11,20,37,DAVIDSON (37),1760,NASHVILLE,36.20486944,-86.80365,1,Local Street - Municipality,YOUNGS LN,Local,Utility Pole/Light Support,Daylight,Clear
470916,2016,2016,12,2,12,5,53,GIBSON (53),0,NOT APPLICABLE,36.12126944,-89.05235,1,County Road,CR-BELLS CHAPEL RD,Minor Collector,Tree (Standing Only),Daylight,Clear
470917,2016,2016,12,3,99,99,13,CAMPBELL (13),0,NOT APPLICABLE,36.50036944,-84.23031111,1,County Road,CR-WILKENS RD,Local,Rollover/Overturn,Unknown,Clear
470918,2016,2016,12,1,16,10,125,MONTGOMERY (125),410,CLARKSVILLE,36.55015,-87.38266389,1,U.S. Highway,US-41A/79 SR-12/76,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470919,2016,2016,12,16,19,0,157,SHELBY (157),1620,MEMPHIS,35.07626389,-89.93043333,1,Local Street - Municipality,AMERICAN WAY,Minor Arterial,Pedestrian,Dark - Lighted,Rain
470920,2016,2016,12,7,5,8,125,MONTGOMERY (125),410,CLARKSVILLE,36.56177778,-87.31414722,1,U.S. Highway,US-79 SR-13/48 WILMARUDOLPH BL,Principal Arterial - Other,Ditch,Dark - Lighted,Clear
470921,2016,2016,12,14,10,30,189,WILSON (189),0,NOT APPLICABLE,36.23561111,-86.4578,1,U.S. Highway,US-70 SR-24 LEBANON RD,Principal Arterial - Other,"Post, Pole or Other Supports",Daylight,Cloudy
470922,2016,2016,12,16,6,29,119,MAURY (119),0,NOT APPLICABLE,35.64025,-86.82573889,1,U.S. Highway,US-431 SR-106,Principal Arterial - Other,Motor Vehicle In-Transport,Dawn,Clear
470923,2016,2016,12,4,21,6,37,DAVIDSON (37),1760,NASHVILLE,36.07071944,-86.71635,1,Local Street - Municipality,HOPEDALE DR,Local,Mail Box,Dark - Lighted,Rain
470924,2016,2016,12,9,17,26,115,MARION (115),1974,Powells Crossroads,35.18781944,-85.50151944,1,State Highway,SR-283,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470925,2016,2016,12,11,2,32,37,DAVIDSON (37),1760,NASHVILLE,36.12546111,-86.7299,1,Interstate,I-24 RAMP,Interstate,Culvert,Dark - Lighted,Clear
470926,2016,2016,10,13,2,20,149,RUTHERFORD (149),0,NOT APPLICABLE,35.75853056,-86.25973056,1,State Highway,SR-99 BRADYVILLE PK,Major Collector,Embankment,Dark - Not Lighted,Clear
470927,2016,2016,10,30,13,5,53,GIBSON (53),0,NOT APPLICABLE,36.06521111,-88.93606111,1,County Road,CR-KEELEY MILL RD,Minor Collector,Motor Vehicle In-Transport,Daylight,Clear
470928,2016,2016,12,11,21,25,11,BRADLEY (11),0,NOT APPLICABLE,35.14671111,-84.83213056,1,U.S. Highway,US-64/74 SR-40 WATERLEVEL HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470929,2016,2016,12,9,4,55,45,DYER (45),0,NOT APPLICABLE,36.08528056,-89.60106944,2,State Highway,SR-181 GREAT RIVER RD,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470930,2016,2016,11,19,8,37,45,DYER (45),710,DYERSBURG,36.0614,-89.39543056,1,State Highway,SR-78 LAKE RD,Principal Arterial - Other,Pedestrian,Daylight,Clear
470931,2016,2016,12,14,15,56,71,HARDIN (71),0,NOT APPLICABLE,35.01661111,-88.36301111,1,State Highway,SR-142 KENDRICK RD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470932,2016,2016,12,15,17,30,157,SHELBY (157),1620,MEMPHIS,35.07070556,-89.847675,1,Local Street - Municipality,QUINCE RD,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
470933,2016,2016,12,15,19,30,129,MORGAN (129),0,NOT APPLICABLE,36.04618056,-84.36306111,1,State Highway,SR-62 KNOXVILLE HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470934,2016,2016,12,16,3,30,109,MCNAIRY (109),1627,MICHIE,35.03731944,-88.44706944,1,State Highway,SR-22,Minor Arterial,Ditch,Dark - Not Lighted,Clear
470935,2016,2016,12,11,0,1,25,CLAIBORNE (25),0,NOT APPLICABLE,36.43956944,-83.56675,2,U.S. Highway,US-25E SR-32,Principal Arterial - Other,Guardrail Face,Dark - Not Lighted,Clear
470936,2016,2016,12,16,17,50,121,MEIGS (121),0,NOT APPLICABLE,35.62411111,-84.76436944,1,State Highway,SR-68,Minor Arterial,Motor Vehicle In-Transport,Dusk,Clear
470937,2016,2016,12,9,16,55,89,JEFFERSON (89),0,NOT APPLICABLE,35.99231111,-83.28818056,1,U.S. Highway,US-25W/70 SR-9,Major Collector,Pedestrian,Daylight,Clear
470938,2016,2016,12,21,19,7,59,GREENE (59),0,NOT APPLICABLE,36.25406944,-82.73373056,1,County Road,CR-SNAPPS FERRY RD,Minor Collector,Motor Vehicle In-Transport,Dark - Unknown Lighting,Clear
470939,2016,2016,12,12,17,0,63,HAMBLEN (63),0,NOT APPLICABLE,36.17923056,-83.32116944,1,State Highway,SR-66 VALLEY HOME RD,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
470940,2016,2016,12,14,15,52,183,WEAKLEY (183),670,DRESDEN,36.25243889,-88.65541944,1,Local Street - Municipality,EVERGREEN ST,Minor Collector,Bridge Rail (Includes parapet),Daylight,Clear
470941,2016,2016,12,17,16,30,73,HAWKINS (73),0,NOT APPLICABLE,36.57996111,-82.74113889,1,County Road,CR-OKOLONA RD,Local,Tree (Standing Only),Daylight,Cloudy
470943,2016,2016,12,22,15,38,157,SHELBY (157),1620,MEMPHIS,35.08916944,-89.89061389,1,Local Street - Municipality,QUINCE AVE,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470944,2016,2016,12,22,14,45,149,RUTHERFORD (149),0,NOT APPLICABLE,35.84351944,-86.54283889,1,State Highway,SR-96 FRANKLIN RD,Principal Arterial - Other,Tree (Standing Only),Daylight,Clear
470945,2016,2016,12,20,10,59,51,FRANKLIN (51),2600,WINCHESTER,35.16745,-86.12711111,1,State Highway,SR-16 ROWE GAP RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470946,2016,2016,12,21,19,27,73,HAWKINS (73),1726,MOUNT CARMEL,36.53701111,-82.6708,1,U.S. Highway,US-11W SR-1,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470947,2016,2016,12,17,19,53,119,MAURY (119),470,COLUMBIA,35.62278889,-87.02163056,1,Local Street - Municipality,RIVERSIDE DR,Major Collector,Pedalcyclist,Dark - Not Lighted,Cloudy
470948,2016,2016,12,18,3,0,37,DAVIDSON (37),1760,NASHVILLE,36.08281944,-86.72731944,1,U.S. Highway,US-31A/41A SR-11 NOLENSVILLE P,Principal Arterial - Other,Pedestrian,Dark - Lighted,Sleet or Hail
470949,2016,2016,12,19,7,18,187,WILLIAMSON (187),0,NOT APPLICABLE,35.87908056,-86.7957,1,County Road,CR-S CAROTHERS RD,Major Collector,Ditch,Daylight,Clear
470950,2016,2016,12,20,99,99,141,PUTNAM (141),0,NOT APPLICABLE,36.11606111,-85.35558889,1,U.S. Highway,US-70N SR-24 MONTEREY HWY,Major Collector,Embankment,Dark - Not Lighted,Clear
470951,2016,2016,12,20,7,30,55,GILES (55),0,NOT APPLICABLE,35.1955,-86.86995,1,Interstate,I-65,Interstate,Guardrail Face,Daylight,"Fog, Smog, Smoke"
470952,2016,2016,12,17,99,99,47,FAYETTE (47),0,NOT APPLICABLE,35.10911944,-89.58636944,1,County Road,CR-RALEIGH GRANGE RD,Minor Collector,Rollover/Overturn,Dark - Not Lighted,Sleet or Hail
470953,2016,2016,12,22,18,12,149,RUTHERFORD (149),0,NOT APPLICABLE,35.82921111,-86.30593056,1,U.S. Highway,US-70S SR-1 JOHN BRAGG HWY,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
470954,2016,2016,12,25,18,6,99,LAWRENCE (99),0,NOT APPLICABLE,35.3775,-87.26771944,1,County Road,CR-MARCHELLA FALLS RD,Minor Collector,Other Object (not fixed),Dark - Not Lighted,Clear
470955,2016,2016,12,27,14,40,155,SEVIER (155),0,NOT APPLICABLE,35.8232,-83.47261944,1,State Highway,SR-416 PITMAN CENTER RD,Major Collector,Tree (Standing Only),Daylight,Cloudy
470956,2016,2016,12,22,23,38,149,RUTHERFORD (149),1750,MURFREESBORO,35.84471944,-86.43276667,1,Interstate,I-24,Interstate,Pedestrian,Dark - Not Lighted,Clear
470957,2016,2016,12,21,15,42,157,SHELBY (157),1620,MEMPHIS,35.10161667,-90.06759167,1,Local Street - Municipality,PERSON AVE,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470958,2016,2016,12,16,20,42,147,ROBERTSON (147),537,CROSS PLAINS,36.52755,-86.64288056,2,Interstate,I-65,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
470959,2016,2016,12,24,8,4,147,ROBERTSON (147),0,NOT APPLICABLE,36.6414,-86.85468889,1,State Highway,SR-65,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470960,2016,2016,12,24,19,0,37,DAVIDSON (37),1760,NASHVILLE,36.16991944,-86.59068056,1,Interstate,I-40,Interstate,Pedestrian,Dark - Not Lighted,Rain
470961,2016,2016,12,30,19,1,107,MCMINN (107),110,ATHENS,35.44470556,-84.59116389,1,State Highway,SR-30 GREEN ST,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470962,2016,2016,12,31,2,32,65,HAMILTON (65),0,NOT APPLICABLE,35.11566944,-85.37166944,1,State Highway,SR-27 SUCK CREEK RD,Minor Arterial,Boulder,Dark - Not Lighted,Clear
470963,2016,2016,12,31,18,55,37,DAVIDSON (37),1760,NASHVILLE,36.07383889,-86.92073056,1,Local Street - Municipality,OLD HICKORY BLVD,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Rain
470964,2016,2016,12,28,20,45,173,UNION (173),0,NOT APPLICABLE,36.24135,-83.89636111,1,State Highway,SR-170 HICKORY VALLEY RD,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470965,2016,2016,12,3,14,35,157,SHELBY (157),1620,MEMPHIS,35.20446944,-89.78481389,1,U.S. Highway,US-64 SR-15,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470967,2016,2016,12,29,11,45,157,SHELBY (157),1620,MEMPHIS,35.24332778,-89.94638333,1,Local Street - Municipality,RIDGEMONT RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470968,2016,2016,12,25,18,18,165,SUMNER (165),890,GALLATIN,36.36208056,-86.52751111,3,State Highway,SR-386 VIETNAM VETERANS BLVD,Principal Arterial - Other Freeways and Expressways,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470969,2016,2016,12,31,99,99,35,CUMBERLAND (35),0,NOT APPLICABLE,35.84645,-85.05531111,1,County Road,CR-DUNBAR RD,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Cloudy
470970,2016,2016,12,23,17,25,163,SULLIVAN (163),0,NOT APPLICABLE,36.44238889,-82.55308889,1,Interstate,I-81,Interstate,Rollover/Overturn,Dusk,Clear
470971,2016,2016,12,4,1,44,157,SHELBY (157),0,NOT APPLICABLE,35.18001667,-89.70941944,1,County Road,CR-LATTING RD,Local,Tree (Standing Only),Dark - Not Lighted,Rain
470972,2016,2016,12,8,19,27,129,MORGAN (129),0,NOT APPLICABLE,36.16506111,-84.85116944,1,County Road,CR-TWIN BRIDGE RD,Local,Rollover/Overturn,Dark - Not Lighted,Cloudy
470973,2016,2016,12,20,99,99,93,KNOX (93),0,NOT APPLICABLE,35.92936944,-83.8103,1,County Road,CR-FRENCH RD,Local,Guardrail Face,Dark - Not Lighted,Clear
470974,2016,2016,12,27,0,14,21,CHEATHAM (21),0,NOT APPLICABLE,36.3456,-86.92713056,1,Interstate,I-24,Interstate,Rollover/Overturn,Dark - Lighted,Rain
470975,2016,2016,12,29,22,20,185,WHITE (185),0,NOT APPLICABLE,35.95186111,-85.55458889,1,U.S. Highway,US-70 SR-26 SMITHVILLE HWY,Minor Arterial,Embankment,Dark - Not Lighted,Clear
470976,2016,2016,9,1,23,21,155,SEVIER (155),0,NOT APPLICABLE,35.74495,-83.52228889,1,U.S. Highway,US-321/441 SR-71 PARKWAY,Principal Arterial - Other,Thrown or Falling Object,Dark - Unknown Lighting,Not Reported
470977,2016,2016,11,8,0,46,149,RUTHERFORD (149),1750,MURFREESBORO,35.81949722,-86.40146667,1,Local Street - Municipality,W. RUTHERFORD BLVD,Local,Fire Hydrant,Unknown,Unknown
470978,2016,2016,11,11,10,8,75,HAYWOOD (75),0,NOT APPLICABLE,35.59313889,-89.32283056,1,State Highway,SR-54 OLD TURNPIKE RD,Minor Arterial,Embankment,Daylight,Clear
470979,2016,2016,11,15,6,20,145,ROANE (145),0,NOT APPLICABLE,35.82815,-84.54876944,1,State Highway,SR-304 RIVER RD,Major Collector,Embankment,Dark - Not Lighted,"Fog, Smog, Smoke"
470980,2016,2016,11,13,13,39,9,BLOUNT (9),0,NOT APPLICABLE,35.6662,-83.69017778,2,County Road,CR-OLD ST HWY 73 LITTLE RIVER,Local,Embankment,Daylight,Clear
470981,2016,2016,10,3,17,44,167,TIPTON (167),0,NOT APPLICABLE,35.51481111,-89.70641111,1,U.S. Highway,US-51 SR-3,Principal Arterial - Other,Ditch,Daylight,Clear
470982,2016,2016,12,2,23,45,167,TIPTON (167),1740,MUNFORD,35.46251111,-89.77508056,1,Local Street - Municipality,MARSHALL RD,Local,Tree (Standing Only),Dark - Lighted,Clear
470984,2016,2016,11,1,11,7,163,SULLIVAN (163),1280,KINGSPORT,36.53153889,-82.49313889,1,State Highway,SR-126 MEMORIAL BLVD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470985,2016,2016,8,27,13,26,119,MAURY (119),0,NOT APPLICABLE,35.80900278,-87.18661667,1,County Road,CR-NATCHEZ TRACE PKWY,Local,Tree (Standing Only),Not Reported,Clear
470986,2016,2016,7,2,17,44,187,WILLIAMSON (187),0,NOT APPLICABLE,35.82858889,-87.09165278,1,County Road,CR-NATCHEZ TRACE PKWY,Local,Tree (Standing Only),Daylight,Clear
470987,2016,2016,11,29,17,58,31,COFFEE (31),0,NOT APPLICABLE,35.5386,-86.08073889,1,State Highway,SR-53 WOODBURY HWY,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
470988,2016,2016,12,10,8,30,135,PERRY (135),1427,LOBELVILLE,35.75421944,-87.78636111,2,State Highway,SR-13 S MAIN ST,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470989,2016,2016,10,2,7,52,107,MCMINN (107),0,NOT APPLICABLE,35.38076111,-84.68486111,1,County Road,CR-713 RICEVILLE RD,Local,Tree (Standing Only),Daylight,Clear
470990,2016,2016,11,23,7,40,113,MADISON (113),1200,JACKSON,35.66758056,-88.84378889,1,Local Street - Municipality,VANN DR,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470991,2016,2016,11,27,10,30,19,CARTER (19),0,NOT APPLICABLE,36.2642,-82.18378889,1,U.S. Highway,US-19E SR-37 VETERANS MEMORIAL,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470992,2016,2016,12,20,21,46,93,KNOX (93),1300,KNOXVILLE,36.00909167,-83.97465278,1,Local Street - Municipality,MERCHANT DR,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Clear
470001,2017,2017,1,3,8,45,65,HAMILTON (65),400,CHATTANOOGA,35.03111111,-85.31578889,1,Interstate,I-24 US-27,Interstate,Parked Motor Vehicle,Daylight,Rain
470002,2017,2017,1,6,7,0,145,ROANE (145),0,NOT APPLICABLE,35.86833889,-84.43746944,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Blowing Snow
470003,2017,2017,1,9,16,10,37,DAVIDSON (37),960,GOODLETTSVILLE,36.31293889,-86.70151944,1,Interstate,I-65,Interstate,Motor Vehicle In-Transport,Daylight,Cloudy
470004,2017,2017,1,11,15,39,177,WARREN (177),0,NOT APPLICABLE,35.77621944,-85.61293056,2,U.S. Highway,US-70S SR-1 SPARTA HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Cloudy
470005,2017,2017,1,12,3,45,157,SHELBY (157),1620,MEMPHIS,35.16845278,-89.85381667,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Rain
470006,2017,2017,1,2,13,26,21,CHEATHAM (21),100,ASHLAND CITY,36.24888056,-87.03118889,1,State Highway,SR-12 LINDAHL PKWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
470007,2017,2017,1,7,18,30,177,WARREN (177),0,NOT APPLICABLE,35.65183056,-85.733,1,State Highway,SR-56 BEERSHEBA HWY,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470008,2017,2017,1,8,19,31,141,PUTNAM (141),480,COOKEVILLE,36.15451944,-85.5144,1,State Highway,SR-135 S WILLOW AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470009,2017,2017,1,8,20,41,125,MONTGOMERY (125),0,NOT APPLICABLE,36.4873,-87.4692,1,County Road,CR-DOTSONVILLE RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470011,2017,2017,1,12,3,35,93,KNOX (93),1300,KNOXVILLE,35.94219167,-84.04658889,1,State Highway,SR-169 MIDDLEBROOK PK,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Cloudy
470012,2017,2017,1,10,18,41,157,SHELBY (157),1620,MEMPHIS,35.05603333,-89.81271667,1,State Highway,SR-177 GERMANTOWN RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Rain
470013,2017,2017,1,6,15,54,145,ROANE (145),2070,ROCKWOOD,35.87416111,-84.671025,3,Local Street - Municipality,MOLYNEUX ST,Major Collector,Tree (Standing Only),Daylight,Snow
470014,2017,2017,1,13,2,59,9,BLOUNT (9),30,ALCOA,35.77211667,-83.98575833,1,Local Street - Municipality,LOUISVILLE RD,Minor Arterial,Curb,Dark - Lighted,Clear
