mstrrecnbr,collision_ts,year,county,countystat,crash,crash_type,fatalities,non_motorists,commercial,fatal_c,nonmotor_c,truck_c,fatalc,serious_injuries,ped,bike,lighting,weather,first_harmful_event,latitude,longitude,in_city,src_layer
101529256,2017-01-19,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94877,-86.81923,False,Crashes_2010_2019_MPO
101621776,2017-04-21,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03689,-86.81684,True,Crashes_2010_2019_MPO
102161219,2018-09-28,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93127,-86.87663,False,Crashes_2010_2019_MPO
100714520,2014-12-29,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04086,-86.77968,False,Crashes_2010_2019_MPO
100407732,2013-11-19,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04148,-86.86779,True,Crashes_2010_2019_MPO
100937705,2015-08-22,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9342,-86.8612,False,Crashes_2010_2019_MPO
101039349,2015-11-24,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04899,-86.71628,False,Crashes_2010_2019_MPO
101208673,2016-05-20,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93496,-86.77682,False,Crashes_2010_2019_MPO
101770808,2017-09-24,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94766,-86.81973,False,Crashes_2010_2019_MPO
100618646,2014-09-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99655,-86.81064,True,Crashes_2010_2019_MPO
100397725,2013-10-29,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.949,-86.81959,False,Crashes_2010_2019_MPO
101163173,2016-04-09,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94792,-86.81932,False,Crashes_2010_2019_MPO
100946090,2015-09-07,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04615,-86.68414,False,Crashes_2010_2019_MPO
102209339,2018-11-13,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93125,-86.87687,False,Crashes_2010_2019_MPO
101209533,2016-05-21,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9622,-86.81596,True,Crashes_2010_2019_MPO
102424461,2019-06-20,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97711,-86.80409,True,Crashes_2010_2019_MPO
100773885,2015-03-17,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92547,-86.87275,False,Crashes_2010_2019_MPO
101427541,2016-10-31,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97059,-86.83547,False,Crashes_2010_2019_MPO
100855214,2015-06-01,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03121,-86.87558,False,Crashes_2010_2019_MPO
101629114,2017-04-29,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01155,-86.78512,True,Crashes_2010_2019_MPO
101159710,2016-04-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95383,-86.80405,False,Crashes_2010_2019_MPO
102301798,2019-02-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97256,-86.83373,False,Crashes_2010_2019_MPO
102180004,2018-10-16,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94005,-86.83114,False,Crashes_2010_2019_MPO
100356782,2013-07-20,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95855,-86.81024,False,Crashes_2010_2019_MPO
100255236,2012-11-19,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96729,-86.81883,True,Crashes_2010_2019_MPO
100456680,2014-02-24,2014,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.01284,-86.80082,True,Crashes_2010_2019_MPO
101040521,2015-12-01,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95253,-86.82068,False,Crashes_2010_2019_MPO
101192278,2016-05-11,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95528,-86.82612,False,Crashes_2010_2019_MPO
101246480,2016-06-15,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92641,-86.82453,False,Crashes_2010_2019_MPO
102609813,2019-12-28,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95146,-86.76611,True,Crashes_2010_2019_MPO
101164834,2016-04-15,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94798,-86.81714,False,Crashes_2010_2019_MPO
101969449,2018-04-06,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02596,-86.82497,True,Crashes_2010_2019_MPO
101676591,2017-06-18,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99077,-86.74516,True,Crashes_2010_2019_MPO
100995317,2015-10-23,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95102,-86.80784,False,Crashes_2010_2019_MPO
100263252,2012-11-30,2012,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.01449,-86.78565,True,Crashes_2010_2019_MPO
102245563,2018-12-13,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92827,-86.76709,False,Crashes_2010_2019_MPO
101770492,2017-09-23,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02478,-86.78586,True,Crashes_2010_2019_MPO
100772432,2015-03-13,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05347,-86.70809,False,Crashes_2010_2019_MPO
100834398,2015-05-14,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03322,-86.78532,True,Crashes_2010_2019_MPO
102320229,2019-03-03,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03736,-86.78975,False,Crashes_2010_2019_MPO
100834108,2015-05-14,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95008,-86.8491,False,Crashes_2010_2019_MPO
101904369,2018-02-02,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03964,-86.6992,False,Crashes_2010_2019_MPO
102579577,2019-11-25,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95991,-86.81537,False,Crashes_2010_2019_MPO
101501800,2017-01-11,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00655,-86.80537,True,Crashes_2010_2019_MPO
102244052,2018-12-12,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04263,-86.82735,False,Crashes_2010_2019_MPO
100378467,2013-09-06,2013,,94.0,,,2,2,N,1.0,1.0,0.0,,,,,,,,35.987389,-86.800247,True,Crashes_2010_2019_MPO
101366239,2016-09-21,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94587,-86.80866,False,Crashes_2010_2019_MPO
101984777,2018-04-21,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94739,-86.83518,False,Crashes_2010_2019_MPO
102256600,2018-12-21,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98595,-86.80099,True,Crashes_2010_2019_MPO
100592476,2014-08-07,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96692,-86.81258,True,Crashes_2010_2019_MPO
100550676,2014-06-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99013,-86.77811,True,Crashes_2010_2019_MPO
100349491,2013-07-02,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94894,-86.81358,False,Crashes_2010_2019_MPO
102230665,2018-11-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9694,-86.81211,True,Crashes_2010_2019_MPO
100408674,2013-11-21,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95523,-86.82587,False,Crashes_2010_2019_MPO
100770577,2015-03-11,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95608,-86.80567,False,Crashes_2010_2019_MPO
100597334,2014-08-18,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93357,-86.86166,False,Crashes_2010_2019_MPO
100393236,2013-10-18,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96012,-86.80183,False,Crashes_2010_2019_MPO
100618731,2014-09-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9344,-86.82386,False,Crashes_2010_2019_MPO
100457752,2014-02-26,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94511,-86.87821,False,Crashes_2010_2019_MPO
101786704,2017-10-09,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94493,-86.87874,False,Crashes_2010_2019_MPO
101358646,2016-09-11,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03989,-86.74184,False,Crashes_2010_2019_MPO
102375902,2019-04-30,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92488,-86.81696,False,Crashes_2010_2019_MPO
102311031,2019-02-20,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94967,-86.81918,False,Crashes_2010_2019_MPO
100831690,2015-05-10,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04201,-86.74392,False,Crashes_2010_2019_MPO
100273045,2012-12-29,2012,,94.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,35.92374,-86.87166,False,Crashes_2010_2019_MPO
100828965,2015-05-05,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03939,-86.78176,False,Crashes_2010_2019_MPO
100733042,2015-02-06,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97102,-86.72644,True,Crashes_2010_2019_MPO
102358407,2019-04-12,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04127,-86.7775,False,Crashes_2010_2019_MPO
101541479,2017-02-01,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0473,-86.86274,False,Crashes_2010_2019_MPO
100875128,2015-06-23,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04248,-86.71284,False,Crashes_2010_2019_MPO
101828044,2017-11-16,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95008,-86.81914,False,Crashes_2010_2019_MPO
102505219,2019-09-10,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.946,-86.80884,False,Crashes_2010_2019_MPO
101859789,2017-12-15,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9644,-86.80822,False,Crashes_2010_2019_MPO
101166012,2016-04-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96681,-86.81119,True,Crashes_2010_2019_MPO
100938694,2015-08-24,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03316,-86.78199,True,Crashes_2010_2019_MPO
102137834,2018-09-08,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96398,-86.8086,False,Crashes_2010_2019_MPO
101718772,2017-08-02,2017,,19.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.9963,-86.68906,False,Crashes_2010_2019_MPO
102127614,2018-08-30,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02431,-86.74239,False,Crashes_2010_2019_MPO
100754000,2015-02-26,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94068,-86.8167,False,Crashes_2010_2019_MPO
101884949,2018-01-08,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93117,-86.79415,False,Crashes_2010_2019_MPO
101728953,2017-08-12,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99624,-86.75036,True,Crashes_2010_2019_MPO
101267932,2016-06-13,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95096,-86.70442,False,Crashes_2010_2019_MPO
100725889,2015-01-22,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99944,-86.69345,False,Crashes_2010_2019_MPO
102256003,2018-12-23,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05151,-86.71436,False,Crashes_2010_2019_MPO
100916154,2015-08-02,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99767,-86.69104,False,Crashes_2010_2019_MPO
101864856,2017-12-19,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99697,-86.79268,True,Crashes_2010_2019_MPO
101315337,2016-07-25,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01559,-86.7406,False,Crashes_2010_2019_MPO
102101728,2018-08-03,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9667,-86.81121,True,Crashes_2010_2019_MPO
101588158,2017-03-20,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9912,-86.68349,False,Crashes_2010_2019_MPO
102462761,2019-07-30,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95653,-86.81093,False,Crashes_2010_2019_MPO
100836071,2015-05-18,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93218,-86.79439,False,Crashes_2010_2019_MPO
102404523,2019-05-29,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93566,-86.82361,False,Crashes_2010_2019_MPO
100501480,2014-04-27,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94961,-86.81404,False,Crashes_2010_2019_MPO
100245195,2012-10-30,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03603,-86.78719,True,Crashes_2010_2019_MPO
102366626,2019-04-20,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05074,-86.67952,False,Crashes_2010_2019_MPO
102370817,2019-04-24,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03234,-86.78337,True,Crashes_2010_2019_MPO
101850999,2017-12-07,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96167,-86.81212,False,Crashes_2010_2019_MPO
101920823,2018-02-19,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0452,-86.71515,False,Crashes_2010_2019_MPO
101244876,2016-06-13,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03736,-86.79099,False,Crashes_2010_2019_MPO
101536586,2017-01-27,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03794,-86.78434,False,Crashes_2010_2019_MPO
101462279,2016-11-28,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96509,-86.72722,True,Crashes_2010_2019_MPO
100330005,2013-05-17,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96649,-86.80998,True,Crashes_2010_2019_MPO
102306980,2019-02-15,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98822,-86.81564,True,Crashes_2010_2019_MPO
100923382,2015-08-14,2015,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.03175,-86.78961,True,Crashes_2010_2019_MPO
102544543,2019-10-21,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02691,-86.68084,False,Crashes_2010_2019_MPO
100718523,2015-01-06,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01834,-86.7865,True,Crashes_2010_2019_MPO
102134348,2018-09-05,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99551,-86.77887,True,Crashes_2010_2019_MPO
101452185,2016-11-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94708,-86.81423,False,Crashes_2010_2019_MPO
102476627,2019-08-13,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0343,-86.79174,True,Crashes_2010_2019_MPO
101623445,2017-04-23,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9456,-86.81963,False,Crashes_2010_2019_MPO
100479497,2014-03-25,2014,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.97413,-86.67835,False,Crashes_2010_2019_MPO
101780332,2017-10-03,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94616,-86.80856,False,Crashes_2010_2019_MPO
102111008,2018-08-15,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9667,-86.81121,True,Crashes_2010_2019_MPO
102316693,2019-02-27,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01367,-86.7045,False,Crashes_2010_2019_MPO
102296522,2019-02-04,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0375,-86.78584,False,Crashes_2010_2019_MPO
100705706,2014-12-12,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96745,-86.81347,True,Crashes_2010_2019_MPO
101441716,2016-11-16,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03128,-86.70048,False,Crashes_2010_2019_MPO
100375690,2013-09-05,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95014,-86.81888,False,Crashes_2010_2019_MPO
102194590,2018-10-30,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04527,-86.70131,False,Crashes_2010_2019_MPO
100859165,2015-06-11,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92481,-86.82472,False,Crashes_2010_2019_MPO
101358695,2016-09-11,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94747,-86.81969,False,Crashes_2010_2019_MPO
100269546,2012-12-20,2012,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.93344,-86.81164,False,Crashes_2010_2019_MPO
101473717,2016-12-11,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03998,-86.78245,False,Crashes_2010_2019_MPO
101120599,2016-02-19,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9736,-86.83282,True,Crashes_2010_2019_MPO
100656732,2014-10-21,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03744,-86.78562,False,Crashes_2010_2019_MPO
101974783,2018-04-12,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03311,-86.78656,True,Crashes_2010_2019_MPO
100768607,2015-03-07,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96757,-86.77294,True,Crashes_2010_2019_MPO
102380284,2019-05-04,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94271,-86.82101,False,Crashes_2010_2019_MPO
101453666,2016-11-18,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74347,False,Crashes_2010_2019_MPO
101155011,2016-03-31,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93808,-86.8218,False,Crashes_2010_2019_MPO
101719197,2017-08-03,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99298,-86.79832,True,Crashes_2010_2019_MPO
101182221,2016-04-26,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04026,-86.8164,False,Crashes_2010_2019_MPO
102348924,2019-04-03,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04684,-86.67936,False,Crashes_2010_2019_MPO
101726371,2017-08-10,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0374,-86.78657,False,Crashes_2010_2019_MPO
101008765,2015-11-13,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0379,-86.78645,False,Crashes_2010_2019_MPO
101075935,2016-01-12,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04024,-86.74354,False,Crashes_2010_2019_MPO
100160914,2012-03-23,2012,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03456,-86.80282,True,Crashes_2010_2019_MPO
101076325,2016-01-12,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95757,-86.81083,False,Crashes_2010_2019_MPO
101125289,2016-03-01,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
101129740,2016-03-08,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03971,-86.76279,False,Crashes_2010_2019_MPO
100968601,2015-09-26,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98945,-86.68183,False,Crashes_2010_2019_MPO
100250561,2012-11-09,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03342,-86.78897,True,Crashes_2010_2019_MPO
100981740,2015-10-19,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03047,-86.74398,False,Crashes_2010_2019_MPO
102575105,2019-11-21,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94597,-86.80773,False,Crashes_2010_2019_MPO
102487696,2019-08-24,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04519,-86.7157,False,Crashes_2010_2019_MPO
100916218,2015-08-02,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94598,-86.82682,False,Crashes_2010_2019_MPO
100970636,2015-09-30,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96722,-86.81404,True,Crashes_2010_2019_MPO
101656863,2017-05-26,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95178,-86.8317,False,Crashes_2010_2019_MPO
102612173,2019-12-31,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0375,-86.78584,False,Crashes_2010_2019_MPO
102561340,2019-11-05,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9407,-86.83934,False,Crashes_2010_2019_MPO
101872822,2017-12-29,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03352,-86.71298,False,Crashes_2010_2019_MPO
100210232,2012-07-30,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00639,-86.84359,False,Crashes_2010_2019_MPO
101731153,2017-08-15,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96182,-86.80911,False,Crashes_2010_2019_MPO
101857241,2017-12-13,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04715,-86.86287,False,Crashes_2010_2019_MPO
100923923,2015-08-16,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99711,-86.79344,True,Crashes_2010_2019_MPO
101196759,2016-05-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96596,-86.80395,True,Crashes_2010_2019_MPO
101050483,2015-12-15,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00665,-86.78827,True,Crashes_2010_2019_MPO
100435574,2014-01-27,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92474,-86.87429,False,Crashes_2010_2019_MPO
100328668,2013-05-11,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92738,-86.86871,False,Crashes_2010_2019_MPO
101329155,2016-08-16,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05082,-86.71417,False,Crashes_2010_2019_MPO
101708344,2017-07-21,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94412,-86.82056,False,Crashes_2010_2019_MPO
102330101,2019-03-14,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03904,-86.7825,False,Crashes_2010_2019_MPO
101476474,2016-12-14,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04519,-86.71586,False,Crashes_2010_2019_MPO
102167138,2018-10-04,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02425,-86.71288,False,Crashes_2010_2019_MPO
101301556,2016-07-13,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9416,-86.82154,False,Crashes_2010_2019_MPO
100722413,2015-01-02,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02601,-86.87912,False,Crashes_2010_2019_MPO
101884000,2018-01-09,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94879,-86.80749,False,Crashes_2010_2019_MPO
100978959,2015-10-14,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03175,-86.78961,True,Crashes_2010_2019_MPO
100854932,2015-06-03,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94068,-86.83938,False,Crashes_2010_2019_MPO
102030272,2018-06-01,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9667,-86.81121,True,Crashes_2010_2019_MPO
101844008,2017-11-30,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92979,-86.82051,False,Crashes_2010_2019_MPO
100704894,2014-12-11,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93379,-86.81139,False,Crashes_2010_2019_MPO
101331181,2016-08-19,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01535,-86.70564,False,Crashes_2010_2019_MPO
102189734,2018-10-25,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99663,-86.79706,True,Crashes_2010_2019_MPO
102140413,2018-09-10,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96651,-86.80984,True,Crashes_2010_2019_MPO
100715787,2015-01-01,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99781,-86.79885,True,Crashes_2010_2019_MPO
100726680,2015-01-23,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03305,-86.71288,False,Crashes_2010_2019_MPO
100767621,2015-03-06,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03191,-86.81758,True,Crashes_2010_2019_MPO
101672393,2017-06-13,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99551,-86.77887,True,Crashes_2010_2019_MPO
101182269,2016-04-27,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9447,-86.80928,False,Crashes_2010_2019_MPO
101091815,2016-01-21,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02268,-86.78703,True,Crashes_2010_2019_MPO
102101965,2018-08-07,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93219,-86.79405,False,Crashes_2010_2019_MPO
102005859,2018-05-10,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94461,-86.81823,False,Crashes_2010_2019_MPO
100801209,2015-04-02,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97749,-86.77479,True,Crashes_2010_2019_MPO
102301716,2019-02-09,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0473,-86.86274,False,Crashes_2010_2019_MPO
101105391,2016-02-13,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95899,-86.81594,False,Crashes_2010_2019_MPO
102134598,2018-09-05,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03532,-86.72137,False,Crashes_2010_2019_MPO
