record_no,source_layer,collision_ts,crash_year,latitude,longitude,in_city,fatalities,non_motorists,truck_involved,serious_injuries,pedestrian,bicycle,crash_type,manner_of_collision,lighting,weather,first_harmful_event
101659850,Crashes_2010_2019_MPO,2017-05-30,2017,35.94565,-86.80635,False,0,0,0,,,,,,,,
101659425,Crashes_2010_2019_MPO,2017-05-30,2017,36.03336,-86.78872,True,0,0,0,,,,,,,,
101659759,Crashes_2010_2019_MPO,2017-05-30,2017,36.0354,-86.78754,True,0,0,0,,,,,,,,
101660710,Crashes_2010_2019_MPO,2017-05-30,2017,35.99922,-86.80923,True,0,0,0,,,,,,,,
101660034,Crashes_2010_2019_MPO,2017-05-30,2017,36.04561,-86.71977,False,0,0,0,,,,,,,,
101659727,Crashes_2010_2019_MPO,2017-05-30,2017,35.95051,-86.76622,True,0,0,0,,,,,,,,
101659492,Crashes_2010_2019_MPO,2017-05-30,2017,35.9417,-86.82105,False,0,0,0,,,,,,,,
101659776,Crashes_2010_2019_MPO,2017-05-30,2017,36.04529,-86.71405,False,0,0,0,,,,,,,,
101659829,Crashes_2010_2019_MPO,2017-05-30,2017,35.93882,-86.68523,False,0,0,0,,,,,,,,
101659639,Crashes_2010_2019_MPO,2017-05-30,2017,35.93374,-86.81767,False,0,0,0,,,,,,,,
101660154,Crashes_2010_2019_MPO,2017-05-30,2017,36.00167,-86.71984,True,0,0,0,,,,,,,,
101659682,Crashes_2010_2019_MPO,2017-05-30,2017,36.05278,-86.71476,False,0,0,0,,,,,,,,
101659874,Crashes_2010_2019_MPO,2017-05-30,2017,35.97039,-86.77379,True,0,0,0,,,,,,,,
101659501,Crashes_2010_2019_MPO,2017-05-30,2017,35.93034,-86.85686,False,0,0,0,,,,,,,,
101659708,Crashes_2010_2019_MPO,2017-05-30,2017,36.04301,-86.84231,False,0,0,0,,,,,,,,
101660051,Crashes_2010_2019_MPO,2017-05-31,2017,36.01716,-86.71249,False,0,0,0,,,,,,,,
101660231,Crashes_2010_2019_MPO,2017-05-31,2017,36.04607,-86.71335,False,0,0,0,,,,,,,,
101665746,Crashes_2010_2019_MPO,2017-05-31,2017,36.02735,-86.79204,True,0,0,0,,,,,,,,
101660634,Crashes_2010_2019_MPO,2017-05-31,2017,35.95771,-86.80262,False,0,0,0,,,,,,,,
101660867,Crashes_2010_2019_MPO,2017-05-31,2017,35.97709,-86.7629,True,0,0,0,,,,,,,,
101660619,Crashes_2010_2019_MPO,2017-05-31,2017,36.04523,-86.71673,False,0,0,0,,,,,,,,
101660184,Crashes_2010_2019_MPO,2017-05-31,2017,36.0323,-86.76598,False,0,0,0,,,,,,,,
101666377,Crashes_2010_2019_MPO,2017-05-31,2017,35.965225,-86.803172,True,0,0,0,,,,,,,,
101660165,Crashes_2010_2019_MPO,2017-05-31,2017,35.9971,-86.79689,True,0,0,0,,,,,,,,
101660373,Crashes_2010_2019_MPO,2017-05-31,2017,35.9901,-86.74577,True,0,0,0,,,,,,,,
101660095,Crashes_2010_2019_MPO,2017-05-31,2017,36.01765,-86.70888,False,0,0,0,,,,,,,,
101660690,Crashes_2010_2019_MPO,2017-05-31,2017,36.04471,-86.68667,False,0,0,0,,,,,,,,
101660157,Crashes_2010_2019_MPO,2017-05-31,2017,36.0375,-86.78584,False,0,0,0,,,,,,,,
101661284,Crashes_2010_2019_MPO,2017-06-01,2017,35.94827,-86.81943,False,0,0,0,,,,,,,,
101661569,Crashes_2010_2019_MPO,2017-06-01,2017,35.986235,-86.678183,False,0,0,0,,,,,,,,
101661688,Crashes_2010_2019_MPO,2017-06-01,2017,36.04381,-86.84497,False,0,0,0,,,,,,,,
101661278,Crashes_2010_2019_MPO,2017-06-01,2017,35.99991,-86.7952,True,0,0,0,,,,,,,,
101664086,Crashes_2010_2019_MPO,2017-06-01,2017,36.00132,-86.79378,True,0,0,0,,,,,,,,
101661507,Crashes_2010_2019_MPO,2017-06-01,2017,36.0178,-86.70777,False,0,0,0,,,,,,,,
101661752,Crashes_2010_2019_MPO,2017-06-01,2017,35.93291,-86.79419,False,0,0,0,,,,,,,,
101661545,Crashes_2010_2019_MPO,2017-06-01,2017,35.99466,-86.74428,True,0,0,0,,,,,,,,
101661331,Crashes_2010_2019_MPO,2017-06-01,2017,35.96681,-86.81119,True,0,0,0,,,,,,,,
101661451,Crashes_2010_2019_MPO,2017-06-01,2017,36.0448,-86.84865,False,0,0,0,,,,,,,,
101661150,Crashes_2010_2019_MPO,2017-06-01,2017,35.96716,-86.81351,True,0,0,0,,,,,,,,
101661280,Crashes_2010_2019_MPO,2017-06-01,2017,36.03772,-86.79475,False,0,0,0,,,,,,,,
101662700,Crashes_2010_2019_MPO,2017-06-02,2017,36.05325,-86.7149,False,0,0,0,,,,,,,,
101664746,Crashes_2010_2019_MPO,2017-06-02,2017,35.99745,-86.79522,True,0,0,0,,,,,,,,
101662171,Crashes_2010_2019_MPO,2017-06-02,2017,36.01724,-86.79777,True,0,0,0,,,,,,,,
101662158,Crashes_2010_2019_MPO,2017-06-02,2017,36.01786,-86.82097,True,0,0,0,,,,,,,,
101664522,Crashes_2010_2019_MPO,2017-06-02,2017,36.03766,-86.78494,False,0,0,0,,,,,,,,
101662728,Crashes_2010_2019_MPO,2017-06-02,2017,35.94605,-86.82437,False,0,0,0,,,,,,,,
101664126,Crashes_2010_2019_MPO,2017-06-02,2017,36.02691,-86.80886,True,0,0,0,,,,,,,,
101662426,Crashes_2010_2019_MPO,2017-06-02,2017,35.98458,-86.80146,True,0,0,0,,,,,,,,
101662407,Crashes_2010_2019_MPO,2017-06-02,2017,36.0367,-86.78978,False,0,0,0,,,,,,,,
101662359,Crashes_2010_2019_MPO,2017-06-02,2017,35.93374,-86.81767,False,0,0,0,,,,,,,,
101663007,Crashes_2010_2019_MPO,2017-06-03,2017,36.04545,-86.704,False,0,0,0,,,,,,,,
101663886,Crashes_2010_2019_MPO,2017-06-03,2017,36.05062,-86.73782,False,0,0,0,,,,,,,,
101664048,Crashes_2010_2019_MPO,2017-06-03,2017,35.96868,-86.6777,False,0,0,0,,,,,,,,
101663751,Crashes_2010_2019_MPO,2017-06-03,2017,35.99366,-86.75961,True,0,0,0,,,,,,,,
101663535,Crashes_2010_2019_MPO,2017-06-03,2017,36.04537,-86.71326,False,0,0,0,,,,,,,,
101663059,Crashes_2010_2019_MPO,2017-06-03,2017,36.04228,-86.71293,False,0,0,0,,,,,,,,
101663031,Crashes_2010_2019_MPO,2017-06-03,2017,35.9684,-86.80707,True,0,0,0,,,,,,,,
101663541,Crashes_2010_2019_MPO,2017-06-03,2017,35.99978,-86.69381,False,0,0,0,,,,,,,,
101664310,Crashes_2010_2019_MPO,2017-06-04,2017,36.04663,-86.85984,False,0,0,0,,,,,,,,
101664184,Crashes_2010_2019_MPO,2017-06-04,2017,36.04302,-86.69075,False,0,0,0,,,,,,,,
101668821,Crashes_2010_2019_MPO,2017-06-04,2017,36.02329,-86.78673,True,0,0,0,,,,,,,,
101664091,Crashes_2010_2019_MPO,2017-06-04,2017,36.03517,-86.76871,False,0,0,0,,,,,,,,
101665277,Crashes_2010_2019_MPO,2017-06-05,2017,36.05088,-86.69822,False,0,0,0,,,,,,,,
101664695,Crashes_2010_2019_MPO,2017-06-05,2017,35.94794,-86.8625,False,0,0,0,,,,,,,,
101665457,Crashes_2010_2019_MPO,2017-06-05,2017,36.04436,-86.81581,False,0,0,0,,,,,,,,
101665140,Crashes_2010_2019_MPO,2017-06-05,2017,36.00742,-86.7199,True,0,0,0,,,,,,,,
101665240,Crashes_2010_2019_MPO,2017-06-05,2017,35.9986,-86.79873,True,0,0,0,,,,,,,,
101665777,Crashes_2010_2019_MPO,2017-06-05,2017,35.96372,-86.81053,False,0,0,0,,,,,,,,
101664808,Crashes_2010_2019_MPO,2017-06-05,2017,35.9638,-86.80842,False,0,0,0,,,,,,,,
101666220,Crashes_2010_2019_MPO,2017-06-05,2017,35.94287,-86.80034,False,0,0,0,,,,,,,,
101664963,Crashes_2010_2019_MPO,2017-06-05,2017,35.95051,-86.76622,True,0,0,0,,,,,,,,
101665493,Crashes_2010_2019_MPO,2017-06-05,2017,36.04651,-86.7134,False,0,0,0,,,,,,,,
101666026,Crashes_2010_2019_MPO,2017-06-05,2017,35.97716,-86.87628,False,0,0,0,,,,,,,,
101666608,Crashes_2010_2019_MPO,2017-06-06,2017,35.94612,-86.82346,False,0,0,0,,,,,,,,
101666096,Crashes_2010_2019_MPO,2017-06-06,2017,35.99223,-86.82833,True,0,0,0,,,,,,,,
101666253,Crashes_2010_2019_MPO,2017-06-06,2017,36.04612,-86.74386,False,0,0,0,,,,,,,,
101665868,Crashes_2010_2019_MPO,2017-06-06,2017,36.0525,-86.71467,False,0,0,0,,,,,,,,
101665862,Crashes_2010_2019_MPO,2017-06-06,2017,36.04817,-86.77626,False,0,0,0,,,,,,,,
101665879,Crashes_2010_2019_MPO,2017-06-06,2017,35.96562,-86.83849,False,0,0,0,,,,,,,,
101665793,Crashes_2010_2019_MPO,2017-06-06,2017,35.93541,-86.82372,False,0,0,0,,,,,,,,
101666403,Crashes_2010_2019_MPO,2017-06-06,2017,35.96312,-86.81897,True,0,0,0,,,,,,,,
101666218,Crashes_2010_2019_MPO,2017-06-06,2017,36.02996,-86.6777,False,0,0,0,,,,,,,,
101666774,Crashes_2010_2019_MPO,2017-06-06,2017,35.96102,-86.68323,False,0,0,0,,,,,,,,
101666283,Crashes_2010_2019_MPO,2017-06-06,2017,36.03502,-86.76872,False,0,0,0,,,,,,,,
101667354,Crashes_2010_2019_MPO,2017-06-07,2017,35.96617,-86.81137,False,0,0,0,,,,,,,,
101667336,Crashes_2010_2019_MPO,2017-06-07,2017,35.99757,-86.79668,True,0,0,0,,,,,,,,
101666632,Crashes_2010_2019_MPO,2017-06-07,2017,36.04125,-86.75019,False,0,0,0,,,,,,,,
101667644,Crashes_2010_2019_MPO,2017-06-07,2017,35.966669,-86.809184,True,0,0,0,,,,,,,,
101667399,Crashes_2010_2019_MPO,2017-06-07,2017,35.96133,-86.81226,False,0,0,0,,,,,,,,
101667021,Crashes_2010_2019_MPO,2017-06-07,2017,35.94894,-86.8196,False,0,0,0,,,,,,,,
101666773,Crashes_2010_2019_MPO,2017-06-07,2017,35.95212,-86.81784,False,0,0,0,,,,,,,,
101667281,Crashes_2010_2019_MPO,2017-06-07,2017,35.92412,-86.86962,False,0,0,0,,,,,,,,
101666798,Crashes_2010_2019_MPO,2017-06-07,2017,36.03318,-86.78282,True,0,0,0,,,,,,,,
101666741,Crashes_2010_2019_MPO,2017-06-07,2017,35.99019,-86.71903,True,0,0,0,,,,,,,,
101667282,Crashes_2010_2019_MPO,2017-06-07,2017,35.961,-86.80236,True,0,0,0,,,,,,,,
101666466,Crashes_2010_2019_MPO,2017-06-07,2017,35.93722,-86.87879,False,0,0,0,,,,,,,,
101668549,Crashes_2010_2019_MPO,2017-06-08,2017,36.01698,-86.78612,True,0,0,0,,,,,,,,
101667571,Crashes_2010_2019_MPO,2017-06-08,2017,36.03456,-86.74355,False,0,0,0,,,,,,,,
101667318,Crashes_2010_2019_MPO,2017-06-08,2017,36.04528,-86.77897,False,0,0,0,,,,,,,,
101667388,Crashes_2010_2019_MPO,2017-06-08,2017,35.9239,-86.86981,False,0,1,0,,,,,,,,
101667799,Crashes_2010_2019_MPO,2017-06-08,2017,35.92798,-86.86232,False,0,0,0,,,,,,,,
101667989,Crashes_2010_2019_MPO,2017-06-08,2017,36.0486,-86.71035,False,0,0,1,,,,,,,,
101669356,Crashes_2010_2019_MPO,2017-06-08,2017,35.97354,-86.83287,True,0,0,0,,,,,,,,
101667397,Crashes_2010_2019_MPO,2017-06-08,2017,36.05226,-86.75577,False,0,0,0,,,,,,,,
101669199,Crashes_2010_2019_MPO,2017-06-09,2017,36.00238,-86.72825,True,0,0,0,,,,,,,,
101668822,Crashes_2010_2019_MPO,2017-06-09,2017,35.95526,-86.82588,False,0,0,0,,,,,,,,
101670391,Crashes_2010_2019_MPO,2017-06-09,2017,35.93446,-86.81991,False,0,0,0,,,,,,,,
101668571,Crashes_2010_2019_MPO,2017-06-09,2017,35.94279,-86.80027,False,0,0,0,,,,,,,,
101674685,Crashes_2010_2019_MPO,2017-06-09,2017,35.99544,-86.77886,True,0,0,0,,,,,,,,
101668227,Crashes_2010_2019_MPO,2017-06-09,2017,35.965381,-86.805274,True,0,0,0,,,,,,,,
101669068,Crashes_2010_2019_MPO,2017-06-09,2017,36.04028,-86.74504,False,0,0,0,,,,,,,,
101668318,Crashes_2010_2019_MPO,2017-06-09,2017,35.98997,-86.74466,True,0,0,0,,,,,,,,
101669403,Crashes_2010_2019_MPO,2017-06-09,2017,36.03433,-86.78816,True,0,0,0,,,,,,,,
101669071,Crashes_2010_2019_MPO,2017-06-09,2017,36.03864,-86.78615,False,0,0,0,,,,,,,,
101670390,Crashes_2010_2019_MPO,2017-06-09,2017,35.95931,-86.82401,False,0,0,0,,,,,,,,
101669222,Crashes_2010_2019_MPO,2017-06-09,2017,36.0424,-86.768,False,0,0,0,,,,,,,,
101669132,Crashes_2010_2019_MPO,2017-06-09,2017,36.04161,-86.74925,False,0,0,0,,,,,,,,
101668174,Crashes_2010_2019_MPO,2017-06-09,2017,36.03352,-86.71298,False,0,0,0,,,,,,,,
101669271,Crashes_2010_2019_MPO,2017-06-09,2017,36.04245,-86.71294,False,0,0,0,,,,,,,,
101668900,Crashes_2010_2019_MPO,2017-06-09,2017,36.0182,-86.7866,True,0,0,0,,,,,,,,
101668116,Crashes_2010_2019_MPO,2017-06-09,2017,36.04773,-86.86426,False,0,0,0,,,,,,,,
101668118,Crashes_2010_2019_MPO,2017-06-09,2017,35.93548,-86.82326,False,0,0,0,,,,,,,,
101674077,Crashes_2010_2019_MPO,2017-06-10,2017,36.04224,-86.71293,False,0,0,0,,,,,,,,
101670053,Crashes_2010_2019_MPO,2017-06-10,2017,35.9253,-86.87308,False,0,0,0,,,,,,,,
101670179,Crashes_2010_2019_MPO,2017-06-10,2017,36.04001,-86.74347,False,0,0,0,,,,,,,,
101669892,Crashes_2010_2019_MPO,2017-06-10,2017,36.04908,-86.72511,False,0,0,0,,,,,,,,
101670392,Crashes_2010_2019_MPO,2017-06-10,2017,35.95218,-86.81818,False,0,1,0,,,,,,,,
101669748,Crashes_2010_2019_MPO,2017-06-10,2017,35.92641,-86.82453,False,0,0,0,,,,,,,,
101669663,Crashes_2010_2019_MPO,2017-06-10,2017,36.05366,-86.71502,False,0,0,0,,,,,,,,
101670393,Crashes_2010_2019_MPO,2017-06-10,2017,35.94778,-86.81994,False,0,0,0,,,,,,,,
101671042,Crashes_2010_2019_MPO,2017-06-10,2017,35.97005,-86.72505,True,0,0,0,,,,,,,,
101669705,Crashes_2010_2019_MPO,2017-06-10,2017,36.04537,-86.71326,False,0,0,0,,,,,,,,
101669347,Crashes_2010_2019_MPO,2017-06-10,2017,36.01196,-86.70578,False,0,0,0,,,,,,,,
101670217,Crashes_2010_2019_MPO,2017-06-10,2017,36.00472,-86.79026,True,0,0,0,,,,,,,,
101670955,Crashes_2010_2019_MPO,2017-06-11,2017,35.94114,-86.83623,False,0,0,0,,,,,,,,
101670270,Crashes_2010_2019_MPO,2017-06-11,2017,36.04114,-86.77621,False,0,0,0,,,,,,,,
101672151,Crashes_2010_2019_MPO,2017-06-11,2017,36.00339,-86.79163,True,0,0,0,,,,,,,,
101670647,Crashes_2010_2019_MPO,2017-06-11,2017,35.96706,-86.81287,True,0,0,0,,,,,,,,
101671034,Crashes_2010_2019_MPO,2017-06-11,2017,36.0053,-86.78967,True,0,0,0,,,,,,,,
101671604,Crashes_2010_2019_MPO,2017-06-12,2017,35.9332,-86.81413,False,0,0,0,,,,,,,,
101671953,Crashes_2010_2019_MPO,2017-06-12,2017,35.97334,-86.83305,True,0,0,0,,,,,,,,
101671627,Crashes_2010_2019_MPO,2017-06-12,2017,35.95872,-86.84219,False,0,0,0,,,,,,,,
101671157,Crashes_2010_2019_MPO,2017-06-12,2017,35.97637,-86.8279,True,0,0,0,,,,,,,,
101671608,Crashes_2010_2019_MPO,2017-06-12,2017,36.04097,-86.74371,False,0,0,0,,,,,,,,
101671657,Crashes_2010_2019_MPO,2017-06-12,2017,36.04817,-86.7757,False,0,0,0,,,,,,,,
101671346,Crashes_2010_2019_MPO,2017-06-12,2017,36.05033,-86.87525,False,0,0,0,,,,,,,,
101671651,Crashes_2010_2019_MPO,2017-06-12,2017,35.95564,-86.82938,False,0,0,0,,,,,,,,
101671629,Crashes_2010_2019_MPO,2017-06-12,2017,35.97765,-86.77678,True,0,0,0,,,,,,,,
101671287,Crashes_2010_2019_MPO,2017-06-12,2017,36.01918,-86.78699,True,0,0,0,,,,,,,,
101671583,Crashes_2010_2019_MPO,2017-06-12,2017,36.04524,-86.71325,False,0,0,0,,,,,,,,
101671438,Crashes_2010_2019_MPO,2017-06-12,2017,35.92648,-86.8663,False,0,0,0,,,,,,,,
101764081,Crashes_2010_2019_MPO,2017-06-12,2017,35.95993,-86.80204,False,0,0,0,,,,,,,,
101672195,Crashes_2010_2019_MPO,2017-06-12,2017,35.96681,-86.81119,True,0,0,0,,,,,,,,
101671622,Crashes_2010_2019_MPO,2017-06-12,2017,36.04357,-86.69267,False,0,0,0,,,,,,,,
101671309,Crashes_2010_2019_MPO,2017-06-12,2017,35.99184,-86.81311,True,0,0,0,,,,,,,,
101671228,Crashes_2010_2019_MPO,2017-06-12,2017,36.03905,-86.75406,False,0,0,0,,,,,,,,
101672393,Crashes_2010_2019_MPO,2017-06-13,2017,35.99551,-86.77887,True,0,0,0,,,,,,,,
101672661,Crashes_2010_2019_MPO,2017-06-13,2017,35.95411,-86.81203,False,0,0,0,,,,,,,,
101672085,Crashes_2010_2019_MPO,2017-06-13,2017,36.03919,-86.78369,False,0,0,0,,,,,,,,
101672467,Crashes_2010_2019_MPO,2017-06-13,2017,36.03745,-86.7908,False,0,0,0,,,,,,,,
101672433,Crashes_2010_2019_MPO,2017-06-13,2017,36.033115,-86.782776,True,0,0,0,,,,,,,,
101672224,Crashes_2010_2019_MPO,2017-06-13,2017,35.966607,-86.809226,True,0,0,0,,,,,,,,
101672468,Crashes_2010_2019_MPO,2017-06-13,2017,36.04813,-86.74366,False,0,0,0,,,,,,,,
101672064,Crashes_2010_2019_MPO,2017-06-13,2017,36.0417,-86.74862,False,0,0,0,,,,,,,,
101672192,Crashes_2010_2019_MPO,2017-06-13,2017,36.02938,-86.7909,True,0,0,0,,,,,,,,
101672394,Crashes_2010_2019_MPO,2017-06-13,2017,35.96671,-86.81367,True,0,0,0,,,,,,,,
101673473,Crashes_2010_2019_MPO,2017-06-14,2017,36.0488,-86.71367,False,0,0,0,,,,,,,,
101673121,Crashes_2010_2019_MPO,2017-06-14,2017,36.0396,-86.78165,False,0,0,0,,,,,,,,
101672927,Crashes_2010_2019_MPO,2017-06-14,2017,36.02797,-86.83984,True,0,0,0,,,,,,,,
101673105,Crashes_2010_2019_MPO,2017-06-14,2017,35.93374,-86.81767,False,0,0,0,,,,,,,,
101673231,Crashes_2010_2019_MPO,2017-06-14,2017,35.92655,-86.82489,False,0,0,0,,,,,,,,
101672926,Crashes_2010_2019_MPO,2017-06-14,2017,36.04545,-86.70393,False,0,0,0,,,,,,,,
101674677,Crashes_2010_2019_MPO,2017-06-14,2017,35.96746,-86.81345,True,0,0,0,,,,,,,,
101673225,Crashes_2010_2019_MPO,2017-06-14,2017,36.03016,-86.79048,True,0,0,0,,,,,,,,
101673319,Crashes_2010_2019_MPO,2017-06-14,2017,35.96681,-86.81119,True,0,0,0,,,,,,,,
101672845,Crashes_2010_2019_MPO,2017-06-14,2017,36.04002,-86.71264,False,0,0,0,,,,,,,,
101673453,Crashes_2010_2019_MPO,2017-06-14,2017,36.04059,-86.77107,False,0,0,0,,,,,,,,
101673278,Crashes_2010_2019_MPO,2017-06-14,2017,36.03352,-86.71298,False,0,0,0,,,,,,,,
101672843,Crashes_2010_2019_MPO,2017-06-14,2017,36.04414,-86.78104,False,0,0,0,,,,,,,,
101679786,Crashes_2010_2019_MPO,2017-06-14,2017,35.98125,-86.84602,False,0,0,0,,,,,,,,
101674432,Crashes_2010_2019_MPO,2017-06-15,2017,35.95848,-86.87736,False,0,0,0,,,,,,,,
101673869,Crashes_2010_2019_MPO,2017-06-15,2017,35.95004,-86.84915,False,0,0,0,,,,,,,,
101673668,Crashes_2010_2019_MPO,2017-06-15,2017,35.92304,-86.81684,False,0,0,0,,,,,,,,
101676110,Crashes_2010_2019_MPO,2017-06-15,2017,35.99963,-86.79545,True,0,0,0,,,,,,,,
101674245,Crashes_2010_2019_MPO,2017-06-15,2017,35.93511,-86.77591,False,0,0,0,,,,,,,,
101676154,Crashes_2010_2019_MPO,2017-06-15,2017,35.97853,-86.80064,True,0,0,0,,,,,,,,
101674277,Crashes_2010_2019_MPO,2017-06-15,2017,36.04655,-86.85943,False,0,0,0,,,,,,,,
101674054,Crashes_2010_2019_MPO,2017-06-15,2017,35.95237,-86.81973,False,0,0,0,,,,,,,,
101676065,Crashes_2010_2019_MPO,2017-06-15,2017,35.9736,-86.80527,True,0,0,0,,,,,,,,
101673947,Crashes_2010_2019_MPO,2017-06-15,2017,36.02806,-86.78397,True,0,0,0,,,,,,,,
101674433,Crashes_2010_2019_MPO,2017-06-15,2017,35.96131,-86.80928,False,0,0,0,,,,,,,,
101674244,Crashes_2010_2019_MPO,2017-06-15,2017,35.93207,-86.86168,False,0,0,0,,,,,,,,
101674272,Crashes_2010_2019_MPO,2017-06-15,2017,35.96653,-86.80932,True,0,0,0,,,,,,,,
101674240,Crashes_2010_2019_MPO,2017-06-15,2017,36.04703,-86.68012,False,0,0,0,,,,,,,,
101674486,Crashes_2010_2019_MPO,2017-06-15,2017,36.05151,-86.71436,False,0,0,0,,,,,,,,
101674893,Crashes_2010_2019_MPO,2017-06-15,2017,35.97182,-86.82584,True,0,0,0,,,,,,,,
101673707,Crashes_2010_2019_MPO,2017-06-15,2017,36.03995,-86.78093,False,0,0,0,,,,,,,,
101673676,Crashes_2010_2019_MPO,2017-06-15,2017,35.94604,-86.80736,False,0,0,0,,,,,,,,
101674013,Crashes_2010_2019_MPO,2017-06-15,2017,35.98788,-86.80008,True,0,0,0,,,,,,,,
101675099,Crashes_2010_2019_MPO,2017-06-16,2017,35.92472,-86.87428,False,0,0,0,,,,,,,,
101675437,Crashes_2010_2019_MPO,2017-06-16,2017,36.033115,-86.782776,True,0,0,0,,,,,,,,
101674689,Crashes_2010_2019_MPO,2017-06-16,2017,35.96657,-86.80929,True,0,0,0,,,,,,,,
101674826,Crashes_2010_2019_MPO,2017-06-16,2017,36.04549,-86.71194,False,0,0,0,,,,,,,,
101675340,Crashes_2010_2019_MPO,2017-06-16,2017,35.92637,-86.82399,False,0,0,0,,,,,,,,
101675147,Crashes_2010_2019_MPO,2017-06-16,2017,36.04581,-86.71331,False,0,0,0,,,,,,,,
101675676,Crashes_2010_2019_MPO,2017-06-16,2017,35.93756,-86.76809,False,0,0,0,,,,,,,,
101675428,Crashes_2010_2019_MPO,2017-06-16,2017,36.01467,-86.72558,False,0,0,0,,,,,,,,
101674568,Crashes_2010_2019_MPO,2017-06-16,2017,35.96497,-86.80855,False,0,0,0,,,,,,,,
101675626,Crashes_2010_2019_MPO,2017-06-16,2017,36.04543,-86.70361,False,0,0,0,,,,,,,,
101675336,Crashes_2010_2019_MPO,2017-06-16,2017,35.96518,-86.80029,True,0,0,0,,,,,,,,
101676327,Crashes_2010_2019_MPO,2017-06-17,2017,36.035564,-86.787484,True,0,0,0,,,,,,,,
101676972,Crashes_2010_2019_MPO,2017-06-17,2017,35.93446,-86.81991,False,0,0,0,,,,,,,,
101675661,Crashes_2010_2019_MPO,2017-06-17,2017,35.95895,-86.80186,False,0,0,0,,,,,,,,
101676182,Crashes_2010_2019_MPO,2017-06-17,2017,35.95368,-86.71965,False,0,0,0,,,,,,,,
101675937,Crashes_2010_2019_MPO,2017-06-17,2017,35.99315,-86.69647,True,0,0,0,,,,,,,,
101676050,Crashes_2010_2019_MPO,2017-06-17,2017,36.02598,-86.71297,False,0,0,0,,,,,,,,
101675940,Crashes_2010_2019_MPO,2017-06-17,2017,36.03175,-86.78961,True,0,0,0,,,,,,,,
101676190,Crashes_2010_2019_MPO,2017-06-17,2017,36.04537,-86.71326,False,0,0,0,,,,,,,,
101676591,Crashes_2010_2019_MPO,2017-06-18,2017,35.99077,-86.74516,True,0,0,0,,,,,,,,
101676975,Crashes_2010_2019_MPO,2017-06-18,2017,36.0309,-86.8756,False,0,0,0,,,,,,,,
101677829,Crashes_2010_2019_MPO,2017-06-18,2017,35.92609,-86.87139,False,0,0,0,,,,,,,,
101681980,Crashes_2010_2019_MPO,2017-06-18,2017,35.99257,-86.82856,True,0,0,0,,,,,,,,
101677154,Crashes_2010_2019_MPO,2017-06-18,2017,35.95212,-86.81784,False,0,0,0,,,,,,,,
101676606,Crashes_2010_2019_MPO,2017-06-18,2017,36.04543,-86.70361,False,0,0,0,,,,,,,,
101677058,Crashes_2010_2019_MPO,2017-06-18,2017,35.96437,-86.81096,False,0,0,0,,,,,,,,
101677217,Crashes_2010_2019_MPO,2017-06-18,2017,35.99275,-86.82869,True,0,0,0,,,,,,,,
101677101,Crashes_2010_2019_MPO,2017-06-18,2017,36.0417,-86.74862,False,0,0,0,,,,,,,,
101677136,Crashes_2010_2019_MPO,2017-06-18,2017,36.04573,-86.70918,False,0,0,0,,,,,,,,
101677595,Crashes_2010_2019_MPO,2017-06-19,2017,35.93986,-86.87951,False,0,0,0,,,,,,,,
101678530,Crashes_2010_2019_MPO,2017-06-19,2017,35.92561,-86.82459,False,0,0,0,,,,,,,,
101677955,Crashes_2010_2019_MPO,2017-06-19,2017,35.9967,-86.81058,True,0,0,0,,,,,,,,
101678527,Crashes_2010_2019_MPO,2017-06-19,2017,35.92539,-86.86691,False,0,0,0,,,,,,,,
101677926,Crashes_2010_2019_MPO,2017-06-19,2017,36.03489,-86.76872,False,0,0,0,,,,,,,,
101677697,Crashes_2010_2019_MPO,2017-06-19,2017,35.96984,-86.72466,True,0,0,0,,,,,,,,
101678529,Crashes_2010_2019_MPO,2017-06-19,2017,35.93446,-86.81991,False,0,0,0,,,,,,,,
101677560,Crashes_2010_2019_MPO,2017-06-19,2017,36.04204,-86.71291,False,0,0,0,,,,,,,,
101681808,Crashes_2010_2019_MPO,2017-06-19,2017,35.96752,-86.81639,True,0,0,0,,,,,,,,
101678112,Crashes_2010_2019_MPO,2017-06-19,2017,35.95834,-86.80203,False,0,0,0,,,,,,,,
101678149,Crashes_2010_2019_MPO,2017-06-19,2017,35.95504,-86.81805,False,0,0,0,,,,,,,,
101677902,Crashes_2010_2019_MPO,2017-06-19,2017,36.036785,-86.795906,True,0,0,0,,,,,,,,
101677928,Crashes_2010_2019_MPO,2017-06-19,2017,36.03256,-86.7687,False,0,0,0,,,,,,,,
101677831,Crashes_2010_2019_MPO,2017-06-19,2017,36.033215,-86.783141,True,0,0,0,,,,,,,,
101677517,Crashes_2010_2019_MPO,2017-06-19,2017,36.04721,-86.86282,False,0,0,0,,,,,,,,
101677925,Crashes_2010_2019_MPO,2017-06-19,2017,35.94732,-86.82393,False,0,0,0,,,,,,,,
101678691,Crashes_2010_2019_MPO,2017-06-19,2017,35.9327,-86.78581,False,0,0,0,,,,,,,,
101678337,Crashes_2010_2019_MPO,2017-06-20,2017,36.03318,-86.78282,True,0,0,0,,,,,,,,
101678788,Crashes_2010_2019_MPO,2017-06-20,2017,36.02528,-86.78531,True,0,0,0,,,,,,,,
101678947,Crashes_2010_2019_MPO,2017-06-20,2017,36.04715,-86.86286,False,0,0,0,,,,,,,,
